order,B_time,B_split,B_util,BPlus_time,BPlus_split,BPlus_util,BStar_time,BStar_split,BStar_util
3096,34,50,0.621149,34,50,0.621459,50,33,0.897215
3097,35,50,0.620948,34,50,0.621259,49,34,0.872684
3098,35,50,0.620748,33,50,0.621058,50,35,0.849444
3099,33,50,0.620548,33,50,0.620858,49,33,0.896346
3100,36,50,0.620347,33,50,0.620658,52,34,0.87184
3101,34,50,0.620147,34,49,0.632617,52,35,0.848623
3102,35,50,0.619947,35,50,0.620257,50,35,0.848349
3103,36,50,0.619748,32,49,0.632209,50,34,0.870997
3104,35,49,0.631696,33,50,0.619858,50,34,0.870716
3105,33,49,0.631493,33,49,0.631802,53,34,0.870436
3106,35,49,0.631289,34,49,0.631599,53,34,0.870155
3107,34,48,0.643708,34,48,0.644017,51,34,0.869875
3108,35,49,0.630883,35,48,0.64381,51,34,0.869595
3109,35,48,0.643294,33,48,0.643602,49,32,0.918991
3110,34,48,0.643087,34,48,0.643395,51,33,0.893176
3111,34,48,0.64288,33,48,0.643189,53,33,0.892889
3112,36,48,0.642674,34,48,0.642982,51,34,0.868478
3113,35,47,0.655579,35,47,0.655887,52,34,0.868199
3114,38,48,0.642261,47,48,0.642569,53,33,0.892029
3115,35,48,0.642055,35,48,0.642363,57,34,0.867641
3116,36,49,0.629263,37,49,0.629572,53,34,0.867363
3117,35,48,0.641643,36,48,0.641951,55,33,0.89117
3118,36,48,0.641437,39,48,0.641745,56,33,0.890884
3119,35,48,0.641231,34,48,0.641539,53,34,0.866529
3120,37,49,0.628457,35,48,0.641333,53,35,0.843455
3121,38,48,0.64082,35,48,0.641128,55,33,0.890028
3122,38,48,0.640615,41,48,0.640922,58,34,0.865696
3123,35,48,0.64041,34,48,0.640717,52,33,0.889458
3124,36,48,0.640205,38,48,0.640512,56,33,0.889173
3125,35,48,0.64,35,48,0.640307,60,34,0.864865
3126,37,48,0.639795,35,48,0.640102,51,34,0.864588
3127,37,47,0.652644,35,48,0.639898,53,34,0.864312
3128,36,46,0.666027,35,48,0.639693,51,35,0.841298
3129,36,47,0.652226,34,48,0.639489,50,34,0.863759
3130,36,47,0.652018,35,47,0.652324,54,33,0.887469
3131,37,47,0.65181,36,48,0.63908,53,34,0.863208
3132,35,44,0.694097,36,46,0.665483,51,33,0.886902
3133,36,44,0.693876,37,47,0.6517,51,33,0.886619
3134,37,44,0.693654,38,44,0.69396,54,33,0.886336
3135,34,45,0.678679,46,45,0.678985,57,34,0.862106
3136,36,45,0.678463,35,45,0.678768,51,35,0.839151
3137,39,43,0.708391,35,45,0.678552,52,33,0.885489
3138,36,45,0.67803,34,44,0.693075,54,33,0.885206
3139,37,43,0.70794,35,43,0.708244,53,32,0.910208
3140,34,43,0.707714,34,44,0.692634,53,33,0.884643
3141,36,43,0.707489,35,44,0.692413,55,33,0.884361
3142,36,42,0.723338,36,43,0.707568,49,33,0.884079
3143,34,43,0.707039,33,43,0.707343,52,33,0.883798
3144,35,42,0.722878,32,43,0.707118,52,33,0.883517
3145,35,42,0.722648,33,42,0.722951,53,33,0.883236
3146,34,43,0.706364,35,43,0.706668,51,34,0.859092
3147,34,42,0.722189,34,42,0.722492,53,34,0.858819
3148,34,41,0.738749,36,42,0.722262,54,34,0.858546
3149,34,42,0.72173,34,42,0.722033,52,34,0.858273
3150,37,41,0.73828,34,42,0.721804,48,34,0.858001
3151,34,41,0.738046,34,41,0.738348,66,32,0.906742
3152,36,40,0.755378,35,41,0.738114,57,34,0.857456
3153,36,40,0.755139,35,41,0.73788,53,33,0.880995
3154,37,40,0.754899,34,40,0.755201,51,32,0.905879
3155,35,40,0.75466,35,40,0.754962,54,33,0.880437
3156,36,40,0.754421,36,40,0.754723,53,35,0.833834
3157,37,40,0.754182,34,40,0.754484,53,32,0.905018
3158,36,40,0.753943,37,40,0.754245,53,33,0.8796
3159,35,40,0.753704,33,40,0.754006,55,32,0.904445
3160,35,40,0.753466,38,40,0.753767,55,33,0.879044
3161,36,40,0.753228,34,40,0.753529,52,33,0.878766
3162,36,40,0.752989,35,40,0.753291,52,33,0.878488
3163,36,40,0.752751,34,40,0.753052,52,33,0.87821
3164,35,40,0.752513,35,40,0.752814,50,33,0.877932
3165,38,40,0.752276,34,40,0.752577,52,34,0.853935
3166,36,40,0.752038,34,40,0.752339,55,33,0.877378
3167,37,40,0.751801,36,40,0.752101,53,33,0.877101
3168,35,40,0.751563,34,40,0.751864,55,32,0.901876
3169,37,40,0.751326,35,40,0.751627,53,33,0.876547
3170,39,40,0.751089,35,40,0.75139,54,33,0.876271
3171,35,40,0.750852,36,40,0.751153,53,33,0.875994
3172,35,40,0.750616,34,40,0.750916,51,34,0.85205
3173,35,40,0.750379,36,40,0.750679,52,33,0.875442
3174,36,40,0.750143,34,40,0.750443,52,34,0.851513
3175,37,39,0.768197,35,39,0.768496,50,33,0.874891
3176,38,41,0.732236,38,41,0.732536,53,32,0.899604
3177,36,40,0.749434,34,40,0.749734,53,33,0.87434
3178,36,41,0.731775,36,40,0.749498,52,32,0.899038
3179,36,40,0.748963,36,40,0.749262,53,32,0.898755
3180,37,40,0.748727,35,41,0.731615,53,33,0.873515
3181,37,39,0.766748,34,39,0.767047,52,33,0.87324
3182,36,40,0.748257,34,40,0.748556,53,34,0.849372
3183,35,39,0.766266,34,39,0.766565,54,33,0.872692
3184,36,40,0.747787,37,40,0.748086,55,33,0.872418
3185,36,39,0.765785,35,39,0.766083,51,32,0.897062
3186,36,40,0.747317,35,40,0.747616,52,34,0.848306
3187,35,39,0.765304,35,39,0.765603,52,33,0.871596
3188,37,39,0.765064,36,39,0.765362,53,34,0.847774
3189,36,40,0.746614,35,40,0.746913,57,34,0.847508
3190,36,40,0.74638,35,40,0.746679,53,32,0.895656
3191,36,40,0.746146,34,40,0.746445,54,33,0.870504
3192,36,39,0.764105,35,40,0.746211,51,33,0.870231
3193,37,38,0.782963,36,38,0.78326,52,33,0.869959
3194,38,39,0.763627,36,39,0.763925,55,32,0.894534
3195,35,38,0.782473,36,38,0.78277,53,34,0.845916
3196,36,38,0.782228,34,38,0.782525,55,33,0.869142
3197,35,38,0.781983,35,38,0.78228,53,32,0.893695
3198,35,39,0.762672,35,39,0.762969,51,33,0.868598
3199,35,38,0.781494,36,38,0.781791,53,32,0.893136
3200,37,39,0.762195,34,38,0.781547,53,34,0.844595
3201,37,38,0.781006,36,38,0.781303,55,33,0.867784
3202,34,39,0.761719,35,38,0.781059,52,34,0.844067
3203,35,38,0.780518,34,38,0.780815,53,32,0.892021
3204,36,39,0.761244,36,39,0.76154,53,33,0.866972
3205,36,39,0.761006,34,39,0.761303,53,32,0.891464
3206,36,38,0.779788,35,38,0.780084,52,33,0.866431
3207,37,38,0.779545,34,38,0.779841,56,33,0.866161
3208,37,38,0.779302,36,38,0.779598,54,32,0.890631
3209,35,38,0.779059,35,38,0.779355,51,32,0.890353
3210,36,38,0.778816,37,38,0.779112,54,31,0.916254
3211,36,38,0.778574,36,38,0.77887,53,34,0.841701
3212,35,38,0.778331,37,38,0.778627,52,32,0.889521
3213,37,38,0.778089,35,38,0.778385,57,32,0.889245
3214,37,38,0.777847,36,38,0.778143,53,33,0.864274
3215,37,38,0.777605,36,38,0.7779,57,33,0.864006
3216,36,38,0.777363,35,38,0.777659,50,31,0.914545
3217,37,38,0.777122,36,38,0.777417,52,33,0.863468
3218,36,38,0.77688,33,38,0.777175,53,33,0.8632
3219,35,38,0.776639,36,38,0.776934,54,32,0.887587
3220,36,38,0.776398,35,37,0.7966,53,33,0.862664
3221,37,37,0.796058,37,37,0.796352,56,32,0.887036
3222,35,37,0.795811,35,37,0.796105,55,32,0.886761
3223,36,36,0.8165,34,36,0.816794,54,31,0.912559
3224,36,37,0.795317,35,36,0.81654,54,33,0.861594
3225,36,37,0.795071,34,37,0.795365,51,33,0.861326
3226,37,35,0.837788,35,36,0.816034,52,33,0.861059
3227,36,37,0.794578,35,37,0.794872,52,31,0.911427
3228,36,36,0.815235,36,36,0.815529,55,32,0.885112
3229,38,37,0.794086,35,36,0.815276,54,31,0.910863
3230,37,37,0.79384,36,37,0.794134,54,33,0.859993
3231,36,35,0.836491,36,36,0.814771,51,31,0.910299
3232,35,36,0.814226,35,36,0.814519,53,33,0.859461
3233,35,36,0.813974,36,36,0.814267,49,32,0.883744
3234,35,36,0.813723,35,36,0.814016,53,33,0.858929
3235,36,36,0.813471,34,37,0.792906,53,32,0.883197
3236,34,35,0.835199,34,35,0.835491,53,32,0.882924
3237,35,36,0.812968,35,36,0.813261,50,32,0.882651
3238,35,35,0.834683,34,35,0.834975,51,33,0.857868
3239,35,34,0.857604,35,34,0.857895,50,32,0.882106
3240,34,35,0.834168,33,34,0.85763,52,33,0.857339
3241,34,34,0.857074,33,35,0.834202,53,32,0.881562
3242,35,34,0.85681,35,35,0.833945,53,32,0.88129
3243,35,36,0.811464,34,36,0.811756,52,33,0.856546
3244,34,34,0.856282,33,34,0.856573,51,33,0.856282
3245,34,36,0.810964,35,35,0.833174,50,34,0.832882
3246,35,34,0.855754,35,34,0.856045,52,32,0.880204
3247,35,34,0.855491,36,34,0.855781,53,32,0.879933
3248,35,34,0.855227,36,34,0.855518,51,32,0.879662
3249,36,34,0.854964,35,34,0.855255,51,32,0.879391
3250,36,34,0.854701,35,34,0.854991,50,32,0.879121
3251,35,34,0.854438,33,34,0.854728,49,32,0.87885
3252,36,34,0.854175,34,34,0.854466,52,32,0.87858
3253,34,34,0.853913,36,34,0.854203,52,32,0.87831
3254,35,34,0.85365,36,34,0.85394,53,33,0.85365
3255,35,33,0.87777,35,33,0.87806,53,32,0.87777
3256,35,33,0.877501,35,33,0.87779,51,32,0.877501
3257,36,33,0.877231,35,33,0.877521,52,32,0.877231
3258,35,33,0.876962,35,33,0.877252,53,33,0.852602
3259,37,33,0.876693,35,33,0.876982,52,32,0.876693
3260,34,33,0.876424,34,33,0.876713,50,33,0.852079
3261,35,33,0.876155,33,33,0.876445,50,32,0.876155
3262,36,33,0.875887,33,33,0.876176,52,31,0.901648
3263,35,33,0.875618,34,33,0.875907,53,33,0.851296
3264,35,33,0.87535,35,33,0.875639,55,32,0.87535
3265,35,33,0.875082,33,33,0.875371,49,32,0.875082
3266,35,33,0.874814,34,33,0.875103,53,32,0.874814
3267,35,33,0.874546,34,33,0.874835,51,32,0.874546
3268,35,33,0.874279,34,33,0.874567,52,31,0.899993
3269,36,33,0.874011,35,33,0.8743,52,32,0.874011
3270,35,33,0.873744,33,33,0.874032,51,32,0.873744
3271,35,33,0.873477,34,33,0.873765,51,32,0.873477
3272,35,33,0.87321,34,33,0.873498,52,32,0.87321
3273,37,33,0.872943,34,33,0.873231,51,31,0.898618
3274,36,33,0.872676,35,33,0.872964,54,31,0.898343
3275,36,33,0.87241,35,33,0.872698,50,33,0.848176
3276,35,33,0.872144,34,33,0.872432,50,31,0.897795
3277,35,33,0.871878,32,33,0.872165,55,32,0.871878
3278,36,33,0.871612,35,33,0.871899,54,32,0.871612
3279,35,33,0.871346,34,33,0.871633,52,31,0.896974
3280,36,33,0.87108,35,33,0.871368,52,31,0.8967
3281,34,33,0.870815,34,33,0.871102,50,33,0.846625
3282,35,33,0.870549,35,33,0.870837,51,32,0.870549
3283,36,33,0.870284,34,33,0.870571,51,32,0.870284
3284,36,33,0.870019,35,33,0.870306,50,33,0.845852
3285,34,33,0.869754,35,33,0.870041,54,34,0.822741
3286,35,33,0.86949,35,33,0.869777,53,32,0.86949
3287,34,33,0.869225,35,33,0.869512,50,31,0.894791
3288,35,33,0.868961,34,33,0.869247,51,32,0.868961
3289,35,33,0.868697,35,33,0.868983,63,32,0.868697
3290,38,33,0.868432,36,33,0.868719,52,32,0.868432
3291,34,33,0.868169,35,33,0.868455,50,31,0.893703
3292,35,33,0.867905,35,33,0.868191,51,32,0.867905
3293,37,33,0.867641,35,33,0.867928,52,31,0.89316
3294,33,33,0.867378,34,33,0.867664,53,33,0.843284
3295,36,33,0.867115,33,33,0.867401,54,31,0.892618
3296,36,33,0.866852,34,33,0.867138,52,32,0.866852
3297,38,33,0.866589,36,33,0.866875,53,33,0.842517
3298,34,33,0.866326,34,33,0.866612,52,33,0.842261
3299,34,33,0.866063,34,33,0.866349,50,32,0.866063
3300,33,32,0.891266,34,33,0.866087,51,33,0.841751
3301,35,32,0.890996,34,33,0.865824,51,31,0.890996
3302,35,32,0.890726,35,32,0.891011,53,31,0.890726
3303,35,32,0.890456,35,32,0.890741,55,31,0.890456
3304,35,32,0.890187,35,32,0.890471,49,31,0.890187
3305,33,32,0.889917,35,32,0.890202,49,32,0.864491
3306,36,32,0.889648,35,32,0.889933,52,32,0.86423
3307,35,32,0.889379,36,32,0.889664,54,31,0.889379
3308,35,32,0.88911,35,32,0.889395,53,31,0.88911
3309,36,32,0.888841,35,32,0.889126,53,32,0.863446
3310,37,32,0.888573,34,32,0.888857,52,32,0.863185
3311,34,32,0.888305,33,32,0.888589,54,31,0.888305
3312,36,32,0.888036,34,32,0.888321,54,33,0.838701
3313,35,32,0.887768,35,32,0.888052,53,31,0.887768
3314,36,32,0.8875,36,32,0.887784,52,32,0.862143
3315,36,32,0.887233,37,32,0.887517,52,33,0.837942
3316,34,32,0.886965,33,32,0.887249,52,32,0.861623
3317,34,32,0.886698,34,32,0.886982,51,32,0.861364
3318,34,32,0.886431,34,32,0.886714,52,31,0.886431
3319,37,32,0.886163,35,32,0.886447,56,30,0.913017
3320,34,32,0.885897,35,32,0.88618,55,31,0.885897
3321,34,32,0.88563,35,32,0.885913,49,30,0.912467
3322,34,32,0.885363,34,32,0.885646,52,32,0.860067
3323,34,32,0.885097,36,32,0.88538,53,31,0.885097
3324,36,32,0.88483,35,32,0.885114,53,32,0.85955
3325,36,32,0.884564,35,32,0.884847,52,32,0.859291
3326,35,32,0.884298,35,32,0.884581,51,32,0.859033
3327,34,32,0.884033,33,32,0.884315,52,32,0.858775
3328,35,32,0.883767,33,32,0.88405,50,31,0.883767
3329,35,32,0.883501,35,32,0.883784,51,30,0.910274
3330,36,32,0.883236,34,32,0.883519,51,32,0.858001
3331,37,32,0.882971,34,32,0.883254,54,30,0.909728
3332,35,32,0.882706,34,32,0.882988,51,31,0.882706
3333,35,32,0.882441,34,32,0.882724,52,32,0.857229
3334,35,32,0.882177,34,32,0.882459,52,31,0.882177
3335,35,32,0.881912,34,32,0.882194,54,33,0.832917
3336,35,32,0.881648,35,32,0.88193,51,31,0.881648
3337,34,32,0.881383,34,32,0.881665,51,31,0.881383
3338,34,32,0.881119,35,32,0.881401,49,30,0.90782
3339,35,32,0.880855,34,32,0.881137,53,31,0.880855
3340,37,32,0.880592,35,32,0.880874,51,31,0.880592
3341,36,32,0.880328,36,32,0.88061,51,32,0.855176
3342,35,32,0.880065,34,32,0.880346,51,32,0.85492
3343,34,32,0.879802,33,32,0.880083,53,34,0.808466
3344,36,32,0.879538,33,32,0.87982,52,31,0.879538
3345,35,32,0.879275,36,32,0.879557,53,32,0.854153
3346,35,32,0.879013,34,32,0.879294,53,33,0.830179
3347,36,32,0.87875,34,32,0.879031,52,33,0.829931
3348,36,32,0.878488,33,32,0.878769,52,31,0.878488
3349,34,32,0.878225,36,32,0.878506,51,32,0.853133
3350,35,32,0.877963,35,32,0.878244,53,32,0.852878
3351,34,32,0.877701,35,32,0.877982,52,32,0.852624
3352,39,32,0.877439,35,32,0.87772,50,31,0.877439
3353,35,32,0.877178,34,32,0.877458,50,31,0.877178
3354,35,32,0.876916,34,32,0.877197,51,32,0.851861
3355,43,32,0.876655,35,32,0.876935,53,30,0.90322
3356,35,32,0.876393,35,32,0.876674,53,32,0.851354
3357,35,32,0.876132,34,32,0.876413,52,31,0.876132
3358,35,32,0.875871,33,32,0.876152,53,31,0.875871
3359,35,32,0.875611,34,32,0.875891,50,30,0.902144
3360,36,32,0.87535,42,32,0.87563,53,31,0.87535
3361,37,31,0.901608,35,32,0.87537,55,31,0.87509
3362,35,31,0.901339,35,31,0.901619,52,31,0.874829
3363,37,31,0.901071,35,31,0.901351,52,31,0.874569
3364,36,31,0.900804,33,31,0.901083,51,32,0.849329
3365,34,31,0.900536,33,31,0.900815,51,32,0.849077
3366,36,31,0.900268,36,31,0.900547,53,31,0.87379
3367,35,31,0.900001,35,31,0.90028,51,31,0.87353
3368,37,31,0.899734,34,31,0.900013,51,31,0.873271
3369,35,31,0.899467,35,31,0.899745,52,31,0.873012
3370,34,31,0.8992,34,31,0.899478,53,31,0.872753
3371,34,31,0.898933,35,31,0.899212,49,30,0.898933
3372,35,31,0.898666,34,31,0.898945,52,30,0.898666
3373,35,31,0.8984,34,31,0.898678,50,31,0.871976
3374,35,31,0.898134,34,31,0.898412,53,32,0.846812
3375,33,31,0.897868,34,31,0.898146,52,32,0.846561
3376,35,31,0.897602,35,31,0.89788,53,32,0.84631
3377,35,31,0.897336,35,31,0.897614,52,31,0.870944
3378,36,31,0.89707,35,31,0.897348,51,31,0.870686
3379,34,31,0.896805,33,31,0.897083,50,31,0.870428
3380,34,31,0.896539,33,31,0.896817,51,31,0.870171
3381,34,31,0.896274,35,31,0.896552,50,32,0.845059
3382,36,31,0.896009,34,31,0.896287,52,32,0.844809
3383,35,31,0.895744,34,31,0.896022,52,31,0.869399
3384,37,31,0.89548,35,31,0.895757,52,31,0.869142
3385,35,31,0.895215,34,31,0.895493,51,32,0.84406
3386,35,31,0.894951,34,31,0.895228,52,30,0.894951
3387,35,31,0.894686,35,31,0.894964,52,31,0.868372
3388,37,31,0.894422,35,31,0.8947,52,31,0.868116
3389,36,31,0.894158,33,31,0.894436,50,31,0.86786
3390,34,31,0.893895,35,31,0.894172,50,31,0.867604
3391,35,31,0.893631,35,31,0.893908,51,30,0.893631
3392,35,31,0.893368,35,31,0.893645,53,31,0.867092
3393,36,31,0.893104,34,31,0.893381,54,30,0.893104
3394,35,31,0.892841,36,31,0.893118,50,31,0.866581
3395,35,31,0.892578,33,31,0.892855,50,30,0.892578
3396,35,31,0.892315,34,31,0.892592,53,31,0.866071
3397,35,31,0.892053,36,31,0.892329,53,32,0.841078
3398,35,31,0.89179,36,31,0.892067,53,30,0.89179
3399,35,31,0.891528,35,31,0.891804,52,31,0.865306
3400,36,31,0.891266,35,31,0.891542,53,30,0.891266
3401,37,31,0.891004,35,31,0.89128,53,30,0.891004
3402,36,31,0.890742,36,31,0.891018,52,31,0.864543
3403,36,31,0.89048,35,31,0.890756,52,31,0.864289
3404,36,31,0.890218,34,31,0.890494,54,30,0.890218
3405,36,31,0.889957,33,31,0.890233,52,30,0.889957
3406,34,31,0.889696,33,31,0.889971,50,30,0.889696
3407,35,31,0.889434,35,31,0.88971,49,30,0.889434
3408,36,31,0.889173,34,31,0.889449,50,29,0.91696
3409,35,31,0.888913,35,31,0.889188,53,31,0.862768
3410,36,31,0.888652,34,31,0.888927,52,31,0.862515
3411,35,31,0.888391,34,31,0.888667,54,30,0.888391
3412,36,31,0.888131,34,31,0.888406,53,29,0.915885
3413,35,31,0.887871,34,31,0.888146,49,31,0.861757
3414,35,31,0.887611,34,31,0.887886,52,30,0.887611
3415,36,31,0.887351,34,31,0.887626,52,31,0.861252
3416,35,31,0.887091,36,31,0.887366,52,31,0.861
3417,35,31,0.886831,35,31,0.887106,53,30,0.886831
3418,34,31,0.886572,33,31,0.886847,52,30,0.886572
3419,34,31,0.886313,35,31,0.886587,51,29,0.91401
3420,37,31,0.886054,33,31,0.886328,52,30,0.886054
3421,34,31,0.885795,34,31,0.886069,54,31,0.859742
3422,35,31,0.885536,34,31,0.88581,51,31,0.85949
3423,35,31,0.885277,35,31,0.885551,53,30,0.885277
3424,35,31,0.885018,37,31,0.885293,50,31,0.858988
3425,34,31,0.88476,33,31,0.885034,53,30,0.88476
3426,34,31,0.884502,33,31,0.884776,50,30,0.884502
3427,35,31,0.884244,33,31,0.884518,51,30,0.884244
3428,34,31,0.883986,34,31,0.88426,49,31,0.857986
3429,34,31,0.883728,34,31,0.884002,52,30,0.883728
3430,35,31,0.88347,34,31,0.883744,49,32,0.832986
3431,35,31,0.883213,33,31,0.883487,52,30,0.883213
3432,36,31,0.882955,34,31,0.883229,52,31,0.856986
3433,35,31,0.882698,35,31,0.882972,52,30,0.882698
3434,35,31,0.882441,34,31,0.882715,53,31,0.856487
3435,34,31,0.882184,34,31,0.882458,52,30,0.882184
3436,33,31,0.881928,33,31,0.882201,53,30,0.881928
3437,35,31,0.881671,34,31,0.881944,52,31,0.855739
3438,35,31,0.881414,34,31,0.881688,53,30,0.881414
3439,36,31,0.881158,35,31,0.881431,49,30,0.881158
3440,36,31,0.880902,35,31,0.881175,52,31,0.854993
3441,36,31,0.880646,34,31,0.880919,52,30,0.880646
3442,35,31,0.88039,34,31,0.880663,52,30,0.88039
3443,33,31,0.880134,34,31,0.880407,52,30,0.880134
3444,35,31,0.879879,32,31,0.880152,54,29,0.907375
3445,34,31,0.879624,34,31,0.879896,54,30,0.879624
3446,35,31,0.879368,34,31,0.879641,54,29,0.906849
3447,35,31,0.879113,35,31,0.879386,50,31,0.853257
3448,35,31,0.878858,33,31,0.879131,54,30,0.878858
3449,35,31,0.878603,34,31,0.878876,52,30,0.878603
3450,36,31,0.878349,35,31,0.878621,53,30,0.878349
3451,36,31,0.878094,35,31,0.878366,54,30,0.878094
3452,34,31,0.87784,33,31,0.878112,51,29,0.905272
3453,35,31,0.877586,34,31,0.877858,49,29,0.90501
3454,34,31,0.877332,34,31,0.877603,51,30,0.877332
3455,36,31,0.877078,34,31,0.877349,51,31,0.851281
3456,35,31,0.876824,34,31,0.877096,53,30,0.876824
3457,34,31,0.87657,34,31,0.876842,52,30,0.87657
3458,35,31,0.876317,34,31,0.876588,52,31,0.850543
3459,35,31,0.876063,33,31,0.876335,54,32,0.826003
3460,36,31,0.87581,34,31,0.876082,53,30,0.87581
3461,36,31,0.875557,35,31,0.875828,52,29,0.902918
3462,35,31,0.875304,34,31,0.875576,51,30,0.875304
3463,35,31,0.875051,34,31,0.875323,53,30,0.875051
3464,33,31,0.874799,34,31,0.87507,54,30,0.874799
3465,35,31,0.874546,35,31,0.874817,52,30,0.874546
3466,36,31,0.874294,34,31,0.874565,54,30,0.874294
3467,35,31,0.874042,35,31,0.874313,55,32,0.824097
3468,34,31,0.87379,34,31,0.874061,52,30,0.87379
3469,35,31,0.873538,35,31,0.873809,48,31,0.847846
3470,35,31,0.873286,34,31,0.873557,50,31,0.847601
3471,35,31,0.873035,34,31,0.873305,52,30,0.873035
3472,36,31,0.872783,34,31,0.873054,54,29,0.900058
3473,36,31,0.872532,35,31,0.872802,51,30,0.872532
3474,34,31,0.872281,33,31,0.872551,51,29,0.899539
3475,35,31,0.87203,34,31,0.8723,52,29,0.899281
3476,36,31,0.871779,34,31,0.872049,52,31,0.846138
3477,35,31,0.871528,35,31,0.871798,50,29,0.898763
3478,35,31,0.871277,34,31,0.871548,51,30,0.871277
3479,36,31,0.871027,33,31,0.871297,51,29,0.898247
3480,35,31,0.870777,33,31,0.871047,54,29,0.897989
3481,34,31,0.870527,36,31,0.870796,52,30,0.870527
3482,36,31,0.870277,34,31,0.870546,53,29,0.897473
3483,36,31,0.870027,36,31,0.870296,51,31,0.844438
3484,34,31,0.869777,35,31,0.870047,50,30,0.869777
3485,35,31,0.869527,34,31,0.869797,50,30,0.869527
3486,34,31,0.869278,33,31,0.869547,51,29,0.896443
3487,35,31,0.869029,34,31,0.869298,56,31,0.843469
3488,36,31,0.86878,35,31,0.869049,55,30,0.86878
3489,37,31,0.868531,34,31,0.8688,51,30,0.868531
3490,34,31,0.868282,35,31,0.868551,51,30,0.868282
3491,33,31,0.868033,42,31,0.868302,56,29,0.895159
3492,36,31,0.867784,35,31,0.868053,53,31,0.842261
3493,36,31,0.867536,34,31,0.867805,53,30,0.867536
3494,36,31,0.867288,34,31,0.867557,53,30,0.867288
3495,35,31,0.867039,34,31,0.867308,52,30,0.867039
3496,35,31,0.866791,34,31,0.86706,53,30,0.866791
3497,34,31,0.866544,33,31,0.866812,51,31,0.841057
3498,35,31,0.866296,34,31,0.866564,52,30,0.866296
3499,35,31,0.866048,35,31,0.866317,52,30,0.866048
3500,34,31,0.865801,35,31,0.866069,53,29,0.892857
3501,35,31,0.865554,34,31,0.865822,52,30,0.865554
3502,33,31,0.865306,35,31,0.865575,50,30,0.865306
3503,34,31,0.865059,33,31,0.865328,54,29,0.892092
3504,35,31,0.864813,34,31,0.865081,55,30,0.864813
3505,36,31,0.864566,34,31,0.864834,54,31,0.839137
3506,35,31,0.864319,34,31,0.864587,52,30,0.864319
3507,35,31,0.864073,33,31,0.864341,51,29,0.891075
3508,34,31,0.863826,33,31,0.864094,54,31,0.83842
3509,34,31,0.86358,35,31,0.863848,53,31,0.838181
3510,35,31,0.863334,34,31,0.863602,53,29,0.890313
3511,34,31,0.863088,35,31,0.863356,52,30,0.863088
3512,34,31,0.862843,35,31,0.86311,53,31,0.837465
3513,34,31,0.862597,34,31,0.862864,53,29,0.889553
3514,35,31,0.862351,33,31,0.862619,50,30,0.862351
3515,35,31,0.862106,36,31,0.862373,53,29,0.889047
3516,35,31,0.861861,35,31,0.862128,53,30,0.861861
3517,33,31,0.861616,35,31,0.861883,51,30,0.861616
3518,35,31,0.861371,34,31,0.861638,51,30,0.861371
3519,35,31,0.861126,33,31,0.861393,51,29,0.888036
3520,35,31,0.860882,34,31,0.861148,55,29,0.887784
3521,37,31,0.860637,35,31,0.860904,54,30,0.860637
3522,36,31,0.860393,35,31,0.860659,53,30,0.860393
3523,34,31,0.860148,34,31,0.860415,50,30,0.860148
3524,34,31,0.859904,34,31,0.860171,52,30,0.859904
3525,34,31,0.85966,35,31,0.859927,52,29,0.886525
3526,35,31,0.859417,35,31,0.859683,53,30,0.859417
3527,36,31,0.859173,35,31,0.859439,49,30,0.859173
3528,36,31,0.858929,34,31,0.859196,52,28,0.914344
3529,35,31,0.858686,33,31,0.858952,51,30,0.858686
3530,34,31,0.858443,34,31,0.858709,52,28,0.913826
3531,37,31,0.8582,35,31,0.858466,55,30,0.8582
3532,35,31,0.857957,34,31,0.858223,54,29,0.884768
3533,34,31,0.857714,34,31,0.85798,53,30,0.857714
3534,36,31,0.857471,36,31,0.857737,50,29,0.884267
3535,33,31,0.857229,36,31,0.857494,52,29,0.884017
3536,36,31,0.856986,34,31,0.857252,53,30,0.856986
3537,36,31,0.856744,35,31,0.857009,52,28,0.912018
3538,34,31,0.856502,35,31,0.856767,51,29,0.883267
